tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
kssd	sample_83	1.7279169999999997	144.999997	0.021115999999999913	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2681495646419356	0.3868580471254551	0.010557999999999956
kssd	sample_84	1.8377270000000028	144.00003299999997	0.007282000000000073	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2671023938429261	0.3853472990067603	0.0036410000000000366
kssd	sample_85	1.7561750000000007	149.00001899999995	0.017323999999999923	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2697306022308132	0.3891390022143878	0.008661999999999961
kssd	sample_86	1.6147030000000004	156.00000899999998	0.008550000000000092	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.22565577804648768	0.3255524719356084	0.004275000000000046
kssd	sample_87	1.7424739999999996	148.00002199999994	0.00751800000000002	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.23032220371667658	0.33228470110866687	0.00375900000000001
kssd	sample_88	1.6271750000000018	143.00001999999995	0.009692000000000008	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.22350861252939147	0.32245476689212593	0.004846000000000004
kssd	sample_89	1.6972140000000018	138.99999	0.0068519999999999024	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2075956225508004	0.2994971751642968	0.0034259999999999512
kssd	sample_9	1.4265149999999993	129.00001799999995	0.019079999999999934	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.1861551013315153	0.2685650415271596	0.009539999999999967
kssd	sample_90	1.740382000000003	149.999995	0.019751999999999867	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2384325103636492	0.3439854002883431	0.009875999999999933
kssd	sample_91	1.8320439999999996	143.00002799999993	0.002773999999999983	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.28497046093428	0.4111254707897279	0.0013869999999999915
kssd	sample_92	1.7278230000000012	138.00001399999996	0.00024000000000000022	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2465351172390557	0.35567499104576483	0.00012000000000000011
kssd	sample_93	1.5383139999999977	158.00001099999997	0.017915999999999935	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.22960086665682508	0.3312440317096097	0.00895799999999997
kssd	sample_94	1.4757550000000015	148.00002199999994	0.0025460000000000526	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.25621798935414763	0.36964442262777003	0.001273000000000026
kssd	sample_95	1.456023000000001	131.000004	0.014020000000000072	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.21585602844860352	0.3114144217887873	0.007010000000000036
kssd	sample_96	1.713557000000002	152.00002399999994	0.007642000000000086	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2540913825228861	0.3665763774983884	0.003821000000000043
kssd	sample_97	1.7581250000000004	158.00000699999998	0.029410000000000016	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.23322801469560922	0.33647690019773374	0.014705000000000008
kssd	sample_98	1.7515040000000008	149.0000399999999	0.00299399999999995	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.26808199999528637	0.3867605719447948	0.001496999999999975
kssd	sample_99	1.6327990000000008	171.00001899999995	0.005004000000000071	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.17207899423142928	0.24825751161884357	0.0025020000000000354
kssd	sample_8	1.5924400000000016	155.000004	0.013170000000000038	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.25565963199816455	0.36883888323924935	0.006585000000000019
kssd	sample_79	1.7053709999999982	177.00002600000002	0.011573999999999982	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.24105798158024855	0.34777315459252767	0.005786999999999991
kssd	sample_78	1.5394540000000014	152.00002399999994	0.004600000000000026	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.3103548486586505	0.44774740107567984	0.002300000000000013
kssd	sample_77	1.5281199999999986	150.00002599999993	0.013977999999999949	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.24714731336540946	0.3565582033613069	0.0069889999999999735
kssd	sample_57	1.6968179999999993	167.00002199999994	0.0030199999999999606	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.23596613132130725	0.3404271674750039	0.0015099999999999803
kssd	sample_58	1.5457280000000004	137.00002699999993	0.012181999999999978	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.20636087498077776	0.29771581096827543	0.00609099999999999
kssd	sample_59	1.6872729999999976	153.00002399999994	0.005423999999999918	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.36143196748130924	0.521436107104026	0.002711999999999959
kssd	sample_6	1.4992480000000004	154.00002699999993	0.00022400000000001973	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.24786088928246564	0.3575876757981416	0.00011200000000000986
kssd	sample_60	1.6477970000000015	174.00002899999993	0.002907999999999955	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2519127950513414	0.36343334015704803	0.0014539999999999774
kssd	sample_61	1.6919290000000013	157.00000599999998	0.00017599999999993622	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.20310940765114835	0.2930249351762066	8.799999999996811e-05
kssd	sample_62	1.6386639999999992	161.00002399999994	0.012394000000000082	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.1558047784525053	0.224778781220233	0.006197000000000041
kssd	sample_63	1.7596850000000002	164.00000799999998	0.006889999999999965	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.3067606194364848	0.4425620244010432	0.0034449999999999824
kssd	sample_64	1.7534930000000009	159.999998	0.012873999999999964	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2859374524896623	0.4125205447112594	0.006436999999999982
kssd	sample_65	1.682518000000002	162.00001999999995	0.006375999999999955	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.3029818160930114	0.43711036355691946	0.0031879999999999773
kssd	sample_19	1.5516580000000035	174.00001799999995	0.006082000000000054	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.17659363410181653	0.25477076017125083	0.003041000000000027
kssd	sample_66	1.5411820000000018	149.00000699999998	0.00015399999999999637	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2681495646419356	0.3868580471254551	7.699999999999819e-05
kssd	sample_68	1.6688699999999959	156.00000599999998	0.012024000000000052	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.21831184551395763	0.31495741689030415	0.006012000000000026
