tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
kssd	sample_19	1.3434239999999993	129.00001999999995	0.13255700000000004	0.9827586206896551	0.9344262295081968	0.9579831932773109	57.0	4.0	1.0	61.0	0.9193548387096774	3.90203933134207	0.9491994793001907	0.06711057040719359
kssd	sample_66	1.2311190000000016	129.00001799999995	0.11674800000000002	0.9824561403508771	0.9333333333333333	0.9572649572649572	56.0	4.0	1.0	60.0	0.9180327868852459	3.898817237448646	0.952244535895304	0.05876176891305725
kssd	sample_68	1.3148039999999965	130.99999	0.092049	1.0	0.9491525423728814	0.9739130434782608	56.0	3.0	0.0	59.0	0.9491525423728814	3.8493672856975776	0.9440421672769272	0.04632918387777217
kssd	sample_69	1.3006449999999965	112.00000999999997	0.12824500000000003	0.9821428571428571	0.9322033898305084	0.9565217391304348	55.0	4.0	1.0	59.0	0.9166666666666666	3.7674207287195247	0.9239450968991848	0.06487436141157953
kssd	sample_7	1.3202070000000035	123.00003299999996	0.13943200000000006	0.9827586206896551	0.9344262295081968	0.9579831932773109	57.0	4.0	1.0	61.0	0.9193548387096774	3.9345509917570123	0.957108177423547	0.07068322930987637
kssd	sample_70	1.3322510000000019	121.00000699999998	0.10266399999999998	0.9821428571428571	0.9322033898305084	0.9565217391304348	55.0	4.0	1.0	59.0	0.9166666666666666	3.8033587128001445	0.9327587459643413	0.05200046599030538
kssd	sample_71	1.2418009999999986	127.00000299999998	0.10949300000000005	0.9818181818181818	0.9310344827586207	0.9557522123893805	54.0	4.0	1.0	58.0	0.9152542372881356	3.7583953619723824	0.9256121443424988	0.05540310995766325
kssd	sample_72	1.2559349999999998	125.00002399999997	0.10540600000000006	0.9827586206896551	0.95	0.9661016949152542	57.0	3.0	1.0	60.0	0.9344262295081968	3.876545990006904	0.9468050211931867	0.053409609128773676
kssd	sample_73	1.3293580000000025	140.00001099999997	0.151917	0.9821428571428571	0.9322033898305084	0.9565217391304348	55.0	4.0	1.0	59.0	0.9166666666666666	3.757703651479133	0.9215620219736769	0.07688329066172456
kssd	sample_74	1.3593179999999971	130.00002799999996	0.14207999999999996	0.9821428571428571	0.9322033898305084	0.9565217391304348	55.0	4.0	1.0	59.0	0.9166666666666666	3.8080698789903313	0.9339141409190161	0.0720222392995675
kssd	sample_75	1.3031320000000028	125.00001199999998	0.10357100000000001	0.9821428571428571	0.9322033898305084	0.9565217391304348	55.0	4.0	1.0	59.0	0.9166666666666666	3.841928615003894	0.942217862584201	0.05241237825005984
kssd	sample_76	1.3505640000000032	123.00002699999993	0.13079000000000002	0.9827586206896551	0.9344262295081968	0.9579831932773109	57.0	4.0	1.0	61.0	0.9193548387096774	3.8130869977283375	0.9275611764592884	0.06594338519125041
kssd	sample_67	1.2475420000000002	111.00001899999998	0.13512500000000002	0.9824561403508771	0.9333333333333333	0.9572649572649572	56.0	4.0	1.0	60.0	0.9180327868852459	3.864768034823847	0.9439283812318774	0.06861083931938049
kssd	sample_189	1.241676000000001	121.00000999999997	0.08544699999999997	0.9830508474576272	0.9354838709677419	0.9586776859504132	58.0	4.0	1.0	62.0	0.9206349206349206	3.9074178461674243	0.946762930794349	0.043143523775718506
kssd	sample_53	1.2822619999999978	126.00001999999998	0.13830900000000004	0.9482758620689655	0.9322033898305084	0.94017094017094	55.0	4.0	3.0	59.0	0.8870967741935484	3.927441624723392	0.9631895914514138	0.07006155188143298
kssd	sample_187	1.2546200000000027	119.00002299999994	0.156139	0.9642857142857143	0.9310344827586207	0.9473684210526316	54.0	4.0	2.0	58.0	0.9	3.855661596697256	0.949566731187392	0.08002675434437763
kssd	sample_122	1.318477999999998	112.00000099999998	0.12122100000000004	0.9818181818181818	0.9152542372881356	0.9473684210526316	54.0	5.0	1.0	59.0	0.9	3.854019904830626	0.9451832037964084	0.06099221980766629
