tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
kssd	sample_10	1.690255000000001	144.00001899999995	0.184502	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.4542049905101972	0.8851673422835018	0.09225100000000001
kssd	sample_100	1.6519630000000005	147.00000899999998	0.13850800000000002	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.127407906407616	0.7673002091305599	0.06925400000000001
kssd	sample_101	1.5932629999999999	159.00001599999996	0.14681899999999995	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.3389695638007453	0.8436049476213893	0.07340961011441516
kssd	sample_102	1.799737000000001	154.00001399999996	0.18969200000000006	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.313672823153181	0.8344810770506655	0.09484609484609487
kssd	sample_103	1.6909240000000005	153.00000799999998	0.18763399999999997	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.272085952428913	0.8194817840106676	0.0938169061830938
kssd	sample_104	1.6091230000000007	144.00000799999998	0.217195	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.31340019695231	0.8343827479336623	0.10859744570127715
kssd	sample_105	1.7638470000000015	166.00001299999997	0.12022799999999995	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.2555460948266113	0.8135162913757049	0.06011399999999998
kssd	sample_106	1.3525260000000021	163.00001199999997	0.14168999999999998	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.272276813704786	0.8195506226647175	0.07084499999999999
kssd	sample_141	1.6862460000000004	144.00002999999998	0.160697	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.4086470219512006	0.8687357784552419	0.0803484598257701
kssd	sample_107	1.6756950000000002	151.000003	0.154741	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.3429668715888248	0.8450466716520816	0.07737053868526934
kssd	sample_109	1.5733240000000017	152.00000599999998	0.107342	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.2336936917643495	0.8056347029933469	0.05367094632905369
kssd	sample_11	1.731721000000001	163.00001199999997	0.174157	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.268039535993498	0.8180223477794814	0.08707854353927176
kssd	sample_110	1.5742750000000003	150.99999200000002	0.17066799999999996	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.279656961990324	0.8222124484978601	0.08533391466608532
kssd	sample_111	1.4234120000000001	142.00001199999997	0.102782	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.3717207678373886	0.8554174475330913	0.051391
kssd	sample_112	1.7147000000000037	160.000004	0.19747999999999993	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.1448170032483946	0.7735792135501967	0.09874009874009873
kssd	sample_113	1.5998109999999992	144.999999	0.13309300000000004	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.3042539997101095	0.8310839545825834	0.06654640018039974
kssd	sample_114	1.6776980000000001	148.00001699999996	0.235769	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.3755735907039934	0.8568070596438598	0.11788455894227946
kssd	sample_115	1.518023	146.00001399999996	0.13860000000000003	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.332754946692915	0.8413634983007667	0.0693
kssd	sample_116	1.7633950000000012	154.00001399999996	0.16352799999999995	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.3396339027866864	0.8438445572615109	0.08176399999999999
kssd	sample_117	1.8147189999999989	153.00001899999995	0.21317699999999998	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.2032045055839724	0.7946380535675543	0.10658855329427663
